Kota/Kabupaten,Tanggal,Imsak,Subuh,Terbit,Dhuha,Dzuhur,Ashar,Maghrib,Isya
Kota Jakarta,"Selasa, 11/07/2028",04:34,04:44,06:01,06:30,12:02,15:23,17:55,19:09
Kota Jakarta,"Rabu, 12/07/2028",04:34,04:44,06:01,06:30,12:02,15:23,17:55,19:09
Kota Jakarta,"Kamis, 13/07/2028",04:35,04:45,06:02,06:30,12:02,15:23,17:55,19:09
Kota Jakarta,"Jumat, 14/07/2028",04:35,04:45,06:02,06:30,12:02,15:23,17:56,19:09
Kota Jakarta,"Sabtu, 15/07/2028",04:35,04:45,06:02,06:30,12:02,15:23,17:56,19:09
Kota Jakarta,"Minggu, 16/07/2028",04:35,04:45,06:02,06:30,12:02,15:24,17:56,19:09
Kota Jakarta,"Senin, 17/07/2028",04:35,04:45,06:02,06:30,12:02,15:24,17:56,19:09
Kota Jakarta,"Selasa, 18/07/2028",04:35,04:45,06:02,06:30,12:02,15:24,17:56,19:09
Kota Jakarta,"Rabu, 19/07/2028",04:35,04:45,06:02,06:30,12:03,15:24,17:56,19:09
Kota Jakarta,"Kamis, 20/07/2028",04:35,04:45,06:02,06:30,12:03,15:24,17:57,19:09
Kota Jakarta,"Jumat, 21/07/2028",04:35,04:45,06:02,06:30,12:03,15:24,17:57,19:09
Kota Jakarta,"Sabtu, 22/07/2028",04:35,04:45,06:01,06:30,12:03,15:24,17:57,19:09
Kota Jakarta,"Minggu, 23/07/2028",04:35,04:45,06:01,06:30,12:03,15:24,17:57,19:09
Kota Jakarta,"Senin, 24/07/2028",04:35,04:45,06:01,06:30,12:03,15:24,17:57,19:09
Kota Jakarta,"Selasa, 25/07/2028",04:35,04:45,06:01,06:30,12:03,15:24,17:57,19:10
Kota Jakarta,"Rabu, 26/07/2028",04:35,04:45,06:01,06:30,12:03,15:24,17:57,19:10
Kota Jakarta,"Kamis, 27/07/2028",04:35,04:45,06:01,06:30,12:03,15:24,17:57,19:09
Kota Jakarta,"Jumat, 28/07/2028",04:35,04:45,06:01,06:29,12:03,15:24,17:58,19:09
Kota Jakarta,"Sabtu, 29/07/2028",04:35,04:45,06:01,06:29,12:03,15:24,17:58,19:09
Kota Jakarta,"Minggu, 30/07/2028",04:35,04:45,06:01,06:29,12:03,15:24,17:58,19:09
Kota Jakarta,"Senin, 31/07/2028",04:35,04:45,06:00,06:29,12:03,15:24,17:58,19:09
Kota Jakarta,"Selasa, 01/08/2028",04:35,04:45,06:00,06:29,12:03,15:24,17:58,19:09
Kota Jakarta,"Rabu, 02/08/2028",04:35,04:45,06:00,06:28,12:02,15:24,17:58,19:09
Kota Jakarta,"Kamis, 03/08/2028",04:35,04:45,06:00,06:28,12:02,15:23,17:58,19:09
Kota Jakarta,"Jumat, 04/08/2028",04:35,04:45,06:00,06:28,12:02,15:23,17:58,19:09
Kota Jakarta,"Sabtu, 05/08/2028",04:35,04:45,06:00,06:28,12:02,15:23,17:58,19:09
Kota Jakarta,"Minggu, 06/08/2028",04:35,04:45,05:59,06:27,12:02,15:23,17:58,19:09
Kota Jakarta,"Senin, 07/08/2028",04:35,04:45,05:59,06:27,12:02,15:23,17:58,19:09
Kota Jakarta,"Selasa, 08/08/2028",04:35,04:45,05:59,06:27,12:02,15:23,17:58,19:09
Kota Jakarta,"Rabu, 09/08/2028",04:34,04:44,05:59,06:27,12:02,15:22,17:58,19:09
Kota Jakarta,"Kamis, 10/08/2028",04:34,04:44,05:58,06:26,12:01,15:22,17:58,19:09
Kota Jakarta,"Jumat, 11/08/2028",04:34,04:44,05:58,06:26,12:01,15:22,17:58,19:08
Kota Jakarta,"Sabtu, 12/08/2028",04:34,04:44,05:58,06:26,12:01,15:22,17:58,19:08
Kota Jakarta,"Minggu, 13/08/2028",04:34,04:44,05:57,06:25,12:01,15:21,17:58,19:08
Kota Jakarta,"Senin, 14/08/2028",04:33,04:43,05:57,06:25,12:01,15:21,17:58,19:08
Kota Jakarta,"Selasa, 15/08/2028",04:33,04:43,05:57,06:24,12:01,15:21,17:58,19:08
Kota Jakarta,"Rabu, 16/08/2028",04:33,04:43,05:56,06:24,12:00,15:21,17:58,19:08
Kota Jakarta,"Kamis, 17/08/2028",04:33,04:43,05:56,06:24,12:00,15:20,17:57,19:07
Kota Jakarta,"Jumat, 18/08/2028",04:32,04:42,05:56,06:23,12:00,15:20,17:57,19:07
Kota Jakarta,"Sabtu, 19/08/2028",04:32,04:42,05:55,06:23,12:00,15:20,17:57,19:07
Kota Jakarta,"Minggu, 20/08/2028",04:32,04:42,05:55,06:23,12:00,15:19,17:57,19:07
Kota Jakarta,"Senin, 21/08/2028",04:32,04:42,05:54,06:22,11:59,15:19,17:57,19:07
Kota Jakarta,"Selasa, 22/08/2028",04:31,04:41,05:54,06:22,11:59,15:18,17:57,19:07
Kota Jakarta,"Rabu, 23/08/2028",04:31,04:41,05:54,06:21,11:59,15:18,17:57,19:06
Kota Jakarta,"Kamis, 24/08/2028",04:31,04:41,05:53,06:21,11:58,15:17,17:57,19:06
Kota Jakarta,"Jumat, 25/08/2028",04:30,04:40,05:53,06:20,11:58,15:17,17:57,19:06
Kota Jakarta,"Sabtu, 26/08/2028",04:30,04:40,05:52,06:20,11:58,15:17,17:57,19:06
Kota Jakarta,"Minggu, 27/08/2028",04:30,04:40,05:52,06:19,11:58,15:16,17:56,19:06
Kota Jakarta,"Senin, 28/08/2028",04:29,04:39,05:52,06:19,11:57,15:16,17:56,19:05
Kota Jakarta,"Selasa, 29/08/2028",04:29,04:39,05:51,06:18,11:57,15:15,17:56,19:05
Kota Jakarta,"Rabu, 30/08/2028",04:28,04:38,05:51,06:18,11:57,15:15,17:56,19:05
Kota Jakarta,"Kamis, 31/08/2028",04:28,04:38,05:50,06:18,11:56,15:14,17:56,19:05
Kota Jakarta,"Jumat, 01/09/2028",04:28,04:38,05:50,06:17,11:56,15:13,17:56,19:05
Kota Jakarta,"Sabtu, 02/09/2028",04:27,04:37,05:49,06:17,11:56,15:13,17:55,19:04
Kota Jakarta,"Minggu, 03/09/2028",04:27,04:37,05:49,06:16,11:55,15:12,17:55,19:04
Kota Jakarta,"Senin, 04/09/2028",04:26,04:36,05:48,06:16,11:55,15:12,17:55,19:04
Kota Jakarta,"Selasa, 05/09/2028",04:26,04:36,05:48,06:15,11:55,15:11,17:55,19:04
Kota Jakarta,"Rabu, 06/09/2028",04:25,04:35,05:47,06:14,11:54,15:10,17:55,19:03
Kota Jakarta,"Kamis, 07/09/2028",04:25,04:35,05:47,06:14,11:54,15:10,17:55,19:03
Kota Jakarta,"Jumat, 08/09/2028",04:25,04:35,05:46,06:13,11:54,15:09,17:54,19:03
Kota Jakarta,"Sabtu, 09/09/2028",04:24,04:34,05:46,06:13,11:53,15:08,17:54,19:03
Kota Jakarta,"Minggu, 10/09/2028",04:24,04:34,05:45,06:12,11:53,15:08,17:54,19:03
Kota Jakarta,"Senin, 11/09/2028",04:23,04:33,05:45,06:12,11:53,15:07,17:54,19:02
Kota Jakarta,"Selasa, 12/09/2028",04:23,04:33,05:44,06:11,11:52,15:06,17:54,19:02
Kota Jakarta,"Rabu, 13/09/2028",04:22,04:32,05:44,06:11,11:52,15:06,17:53,19:02
Kota Jakarta,"Kamis, 14/09/2028",04:22,04:32,05:43,06:10,11:52,15:05,17:53,19:02
Kota Jakarta,"Jumat, 15/09/2028",04:21,04:31,05:43,06:10,11:51,15:04,17:53,19:01
Kota Jakarta,"Sabtu, 16/09/2028",04:21,04:31,05:42,06:09,11:51,15:03,17:53,19:01
Kota Jakarta,"Minggu, 17/09/2028",04:20,04:30,05:42,06:09,11:51,15:03,17:53,19:01
Kota Jakarta,"Senin, 18/09/2028",04:20,04:30,05:41,06:08,11:50,15:02,17:52,19:01
Kota Jakarta,"Selasa, 19/09/2028",04:19,04:29,05:41,06:08,11:50,15:01,17:52,19:01
Kota Jakarta,"Rabu, 20/09/2028",04:19,04:29,05:40,06:07,11:50,15:00,17:52,19:00
Kota Jakarta,"Kamis, 21/09/2028",04:18,04:28,05:39,06:07,11:49,14:59,17:52,19:00
Kota Jakarta,"Jumat, 22/09/2028",04:18,04:28,05:39,06:06,11:49,14:59,17:52,19:00
Kota Jakarta,"Sabtu, 23/09/2028",04:17,04:27,05:38,06:06,11:48,14:58,17:52,19:00
Kota Jakarta,"Minggu, 24/09/2028",04:16,04:26,05:38,06:05,11:48,14:57,17:51,19:00
Kota Jakarta,"Senin, 25/09/2028",04:16,04:26,05:37,06:05,11:48,14:56,17:51,19:00
Kota Jakarta,"Selasa, 26/09/2028",04:15,04:25,05:37,06:04,11:47,14:55,17:51,18:59
Kota Jakarta,"Rabu, 27/09/2028",04:15,04:25,05:36,06:03,11:47,14:54,17:51,18:59
Kota Jakarta,"Kamis, 28/09/2028",04:14,04:24,05:36,06:03,11:47,14:53,17:51,18:59
Kota Jakarta,"Jumat, 29/09/2028",04:14,04:24,05:35,06:03,11:46,14:53,17:51,18:59
Kota Jakarta,"Sabtu, 30/09/2028",04:13,04:23,05:35,06:02,11:46,14:52,17:50,18:59
Kota Jakarta,"Minggu, 01/10/2028",04:13,04:23,05:34,06:02,11:46,14:51,17:50,18:59
Kota Jakarta,"Senin, 02/10/2028",04:12,04:22,05:34,06:01,11:45,14:50,17:50,18:59
Kota Jakarta,"Selasa, 03/10/2028",04:12,04:22,05:33,06:01,11:45,14:49,17:50,18:59
Kota Jakarta,"Rabu, 04/10/2028",04:11,04:21,05:33,06:00,11:45,14:48,17:50,18:59
Kota Jakarta,"Kamis, 05/10/2028",04:11,04:21,05:32,06:00,11:45,14:47,17:50,18:58
Kota Jakarta,"Jumat, 06/10/2028",04:10,04:20,05:32,05:59,11:44,14:46,17:50,18:58
Kota Jakarta,"Sabtu, 07/10/2028",04:10,04:20,05:32,05:59,11:44,14:45,17:49,18:58
Kota Jakarta,"Minggu, 08/10/2028",04:09,04:19,05:31,05:58,11:44,14:44,17:49,18:58
Kota Jakarta,"Senin, 09/10/2028",04:09,04:19,05:31,05:58,11:43,14:44,17:49,18:58
Kota Jakarta,"Selasa, 10/10/2028",04:08,04:18,05:30,05:57,11:43,14:44,17:49,18:58
Kota Jakarta,"Rabu, 11/10/2028",04:07,04:17,05:30,05:57,11:43,14:45,17:49,18:58
Kota Jakarta,"Kamis, 12/10/2028",04:07,04:17,05:29,05:57,11:43,14:46,17:49,18:58
Kota Jakarta,"Jumat, 13/10/2028",04:06,04:16,05:29,05:56,11:42,14:46,17:49,18:58
Kota Jakarta,"Sabtu, 14/10/2028",04:06,04:16,05:29,05:56,11:42,14:47,17:49,18:58
Kota Jakarta,"Minggu, 15/10/2028",04:06,04:16,05:28,05:55,11:42,14:47,17:49,18:58
Kota Jakarta,"Senin, 16/10/2028",04:05,04:15,05:28,05:55,11:42,14:48,17:49,18:58
Kota Jakarta,"Selasa, 17/10/2028",04:05,04:15,05:27,05:55,11:41,14:48,17:49,18:58
Kota Jakarta,"Rabu, 18/10/2028",04:04,04:14,05:27,05:54,11:41,14:49,17:49,18:58
Kota Jakarta,"Kamis, 19/10/2028",04:04,04:14,05:27,05:54,11:41,14:49,17:49,18:58
Kota Jakarta,"Jumat, 20/10/2028",04:03,04:13,05:26,05:54,11:41,14:50,17:49,18:59
Kota Jakarta,"Sabtu, 21/10/2028",04:03,04:13,05:26,05:53,11:41,14:50,17:49,18:59
Kota Jakarta,"Minggu, 22/10/2028",04:02,04:12,05:26,05:53,11:41,14:50,17:49,18:59
Kota Jakarta,"Senin, 23/10/2028",04:02,04:12,05:25,05:53,11:40,14:51,17:49,18:59
Kota Jakarta,"Selasa, 24/10/2028",04:02,04:12,05:25,05:53,11:40,14:51,17:49,18:59
Kota Jakarta,"Rabu, 25/10/2028",04:01,04:11,05:25,05:52,11:40,14:52,17:49,18:59
Kota Jakarta,"Kamis, 26/10/2028",04:01,04:11,05:25,05:52,11:40,14:52,17:49,18:59
Kota Jakarta,"Jumat, 27/10/2028",04:00,04:10,05:24,05:52,11:40,14:53,17:49,19:00
Kota Jakarta,"Sabtu, 28/10/2028",04:00,04:10,05:24,05:52,11:40,14:53,17:49,19:00
Kota Jakarta,"Minggu, 29/10/2028",04:00,04:10,05:24,05:52,11:40,14:54,17:49,19:00
Kota Jakarta,"Senin, 30/10/2028",03:59,04:09,05:24,05:51,11:40,14:54,17:49,19:00
Kota Jakarta,"Selasa, 31/10/2028",03:59,04:09,05:23,05:51,11:40,14:55,17:49,19:00
Kota Jakarta,"Rabu, 01/11/2028",03:59,04:09,05:23,05:51,11:40,14:55,17:49,19:01
Kota Jakarta,"Kamis, 02/11/2028",03:58,04:08,05:23,05:51,11:40,14:56,17:50,19:01
Kota Jakarta,"Jumat, 03/11/2028",03:58,04:08,05:23,05:51,11:40,14:56,17:50,19:01
Kota Jakarta,"Sabtu, 04/11/2028",03:58,04:08,05:23,05:51,11:40,14:56,17:50,19:01
Kota Jakarta,"Minggu, 05/11/2028",03:57,04:07,05:23,05:51,11:40,14:57,17:50,19:02
Kota Jakarta,"Senin, 06/11/2028",03:57,04:07,05:22,05:50,11:40,14:57,17:50,19:02
Kota Jakarta,"Selasa, 07/11/2028",03:57,04:07,05:22,05:50,11:40,14:58,17:50,19:02
Kota Jakarta,"Rabu, 08/11/2028",03:57,04:07,05:22,05:50,11:40,14:58,17:51,19:03
Kota Jakarta,"Kamis, 09/11/2028",03:57,04:07,05:22,05:50,11:40,14:59,17:51,19:03
Kota Jakarta,"Jumat, 10/11/2028",03:56,04:06,05:22,05:50,11:40,14:59,17:51,19:03
Kota Jakarta,"Sabtu, 11/11/2028",03:56,04:06,05:22,05:50,11:40,15:00,17:51,19:04
Kota Jakarta,"Minggu, 12/11/2028",03:56,04:06,05:22,05:50,11:40,15:00,17:52,19:04
Kota Jakarta,"Senin, 13/11/2028",03:56,04:06,05:22,05:50,11:40,15:01,17:52,19:05
Kota Jakarta,"Selasa, 14/11/2028",03:56,04:06,05:22,05:50,11:41,15:01,17:52,19:05
Kota Jakarta,"Rabu, 15/11/2028",03:56,04:06,05:22,05:51,11:41,15:02,17:52,19:05
Kota Jakarta,"Kamis, 16/11/2028",03:56,04:06,05:22,05:51,11:41,15:02,17:53,19:06
Kota Jakarta,"Jumat, 17/11/2028",03:56,04:06,05:22,05:51,11:41,15:03,17:53,19:06
Kota Jakarta,"Sabtu, 18/11/2028",03:55,04:05,05:22,05:51,11:41,15:03,17:53,19:07
Kota Jakarta,"Minggu, 19/11/2028",03:55,04:05,05:22,05:51,11:42,15:04,17:54,19:07
Kota Jakarta,"Senin, 20/11/2028",03:55,04:05,05:23,05:51,11:42,15:04,17:54,19:08
Kota Jakarta,"Selasa, 21/11/2028",03:55,04:05,05:23,05:51,11:42,15:05,17:55,19:08
Kota Jakarta,"Rabu, 22/11/2028",03:55,04:05,05:23,05:51,11:42,15:05,17:55,19:09
Kota Jakarta,"Kamis, 23/11/2028",03:55,04:05,05:23,05:52,11:43,15:06,17:55,19:09
Kota Jakarta,"Jumat, 24/11/2028",03:55,04:05,05:23,05:52,11:43,15:06,17:56,19:10
Kota Jakarta,"Sabtu, 25/11/2028",03:56,04:06,05:23,05:52,11:43,15:07,17:56,19:10
Kota Jakarta,"Minggu, 26/11/2028",03:56,04:06,05:24,05:52,11:44,15:07,17:56,19:11
Kota Jakarta,"Senin, 27/11/2028",03:56,04:06,05:24,05:53,11:44,15:08,17:57,19:11
Kota Jakarta,"Selasa, 28/11/2028",03:56,04:06,05:24,05:53,11:44,15:08,17:57,19:12
Kota Jakarta,"Rabu, 29/11/2028",03:56,04:06,05:24,05:53,11:45,15:09,17:58,19:12
Kota Jakarta,"Kamis, 30/11/2028",03:56,04:06,05:25,05:53,11:45,15:09,17:58,19:13
Kota Jakarta,"Jumat, 01/12/2028",03:56,04:06,05:25,05:54,11:45,15:10,17:59,19:13
Kota Jakarta,"Sabtu, 02/12/2028",03:57,04:07,05:25,05:54,11:46,15:11,17:59,19:14
Kota Jakarta,"Minggu, 03/12/2028",03:57,04:07,05:26,05:54,11:46,15:11,18:00,19:14
Kota Jakarta,"Senin, 04/12/2028",03:57,04:07,05:26,05:55,11:46,15:12,18:00,19:15
Kota Jakarta,"Selasa, 05/12/2028",03:57,04:07,05:26,05:55,11:47,15:12,18:01,19:16
Kota Jakarta,"Rabu, 06/12/2028",03:58,04:08,05:27,05:56,11:47,15:13,18:01,19:16
Kota Jakarta,"Kamis, 07/12/2028",03:58,04:08,05:27,05:56,11:48,15:13,18:02,19:17
Kota Jakarta,"Jumat, 08/12/2028",03:58,04:08,05:27,05:56,11:48,15:14,18:02,19:17
Kota Jakarta,"Sabtu, 09/12/2028",03:58,04:08,05:28,05:57,11:49,15:14,18:03,19:18
Kota Jakarta,"Minggu, 10/12/2028",03:59,04:09,05:28,05:57,11:49,15:15,18:03,19:18
Kota Jakarta,"Senin, 11/12/2028",03:59,04:09,05:28,05:58,11:50,15:15,18:04,19:19
Kota Jakarta,"Selasa, 12/12/2028",03:59,04:09,05:29,05:58,11:50,15:16,18:04,19:19
Kota Jakarta,"Rabu, 13/12/2028",04:00,04:10,05:29,05:58,11:50,15:17,18:05,19:20
Kota Jakarta,"Kamis, 14/12/2028",04:00,04:10,05:30,05:59,11:51,15:17,18:05,19:21
Kota Jakarta,"Jumat, 15/12/2028",04:01,04:11,05:30,05:59,11:51,15:18,18:06,19:21
Kota Jakarta,"Sabtu, 16/12/2028",04:01,04:11,05:31,06:00,11:52,15:18,18:06,19:22
Kota Jakarta,"Minggu, 17/12/2028",04:02,04:12,05:31,06:00,11:52,15:19,18:07,19:22
Kota Jakarta,"Senin, 18/12/2028",04:02,04:12,05:32,06:01,11:53,15:19,18:07,19:23
Kota Jakarta,"Selasa, 19/12/2028",04:02,04:12,05:32,06:01,11:53,15:20,18:08,19:23
Kota Jakarta,"Rabu, 20/12/2028",04:03,04:13,05:33,06:02,11:54,15:20,18:08,19:24
Kota Jakarta,"Kamis, 21/12/2028",04:03,04:13,05:33,06:02,11:54,15:21,18:09,19:24
Kota Jakarta,"Jumat, 22/12/2028",04:04,04:14,05:34,06:03,11:55,15:21,18:09,19:25
Kota Jakarta,"Sabtu, 23/12/2028",04:04,04:14,05:34,06:03,11:55,15:22,18:10,19:25
Kota Jakarta,"Minggu, 24/12/2028",04:05,04:15,05:35,06:04,11:56,15:22,18:10,19:26
Kota Jakarta,"Senin, 25/12/2028",04:05,04:15,05:35,06:04,11:56,15:23,18:11,19:26
Kota Jakarta,"Selasa, 26/12/2028",04:06,04:16,05:36,06:05,11:57,15:23,18:11,19:27
Kota Jakarta,"Rabu, 27/12/2028",04:07,04:17,05:36,06:05,11:57,15:24,18:12,19:27
Kota Jakarta,"Kamis, 28/12/2028",04:07,04:17,05:37,06:06,11:58,15:24,18:12,19:27
Kota Jakarta,"Jumat, 29/12/2028",04:08,04:18,05:37,06:06,11:58,15:24,18:12,19:28
Kota Jakarta,"Sabtu, 30/12/2028",04:08,04:18,05:38,06:07,11:59,15:25,18:13,19:28
Kota Jakarta,"Minggu, 31/12/2028",04:09,04:19,05:38,06:07,11:59,15:25,18:13,19:29
Kab. Kepulauan Seribu,"Sabtu, 01/01/2028",04:11,04:21,05:40,06:09,12:00,15:26,18:14,19:29
Kab. Kepulauan Seribu,"Minggu, 02/01/2028",04:11,04:21,05:40,06:09,12:01,15:27,18:14,19:29
Kab. Kepulauan Seribu,"Senin, 03/01/2028",04:12,04:22,05:41,06:10,12:01,15:27,18:14,19:29
Kab. Kepulauan Seribu,"Selasa, 04/01/2028",04:12,04:22,05:41,06:10,12:02,15:27,18:15,19:30
Kab. Kepulauan Seribu,"Rabu, 05/01/2028",04:13,04:23,05:42,06:11,12:02,15:28,18:15,19:30
Kab. Kepulauan Seribu,"Kamis, 06/01/2028",04:14,04:24,05:42,06:11,12:03,15:28,18:16,19:30
Kab. Kepulauan Seribu,"Jumat, 07/01/2028",04:14,04:24,05:43,06:12,12:03,15:28,18:16,19:31
Kab. Kepulauan Seribu,"Sabtu, 08/01/2028",04:15,04:25,05:43,06:12,12:03,15:29,18:16,19:31
Kab. Kepulauan Seribu,"Minggu, 09/01/2028",04:15,04:25,05:44,06:13,12:04,15:29,18:17,19:31
Kab. Kepulauan Seribu,"Senin, 10/01/2028",04:16,04:26,05:44,06:13,12:04,15:29,18:17,19:32
Kab. Kepulauan Seribu,"Selasa, 11/01/2028",04:16,04:26,05:45,06:14,12:05,15:30,18:17,19:32
Kab. Kepulauan Seribu,"Rabu, 12/01/2028",04:17,04:27,05:45,06:14,12:05,15:30,18:18,19:32
Kab. Kepulauan Seribu,"Kamis, 13/01/2028",04:18,04:28,05:46,06:15,12:05,15:30,18:18,19:32
Kab. Kepulauan Seribu,"Jumat, 14/01/2028",04:18,04:28,05:46,06:15,12:06,15:30,18:18,19:32
Kab. Kepulauan Seribu,"Sabtu, 15/01/2028",04:19,04:29,05:47,06:16,12:06,15:30,18:18,19:33
Kab. Kepulauan Seribu,"Minggu, 16/01/2028",04:19,04:29,05:47,06:16,12:07,15:31,18:19,19:33
Kab. Kepulauan Seribu,"Senin, 17/01/2028",04:20,04:30,05:48,06:16,12:07,15:31,18:19,19:33
